MissionName,Url,AddTime,Statu
DB0118,https://www.worldscientific.com/action/showPublications,2019-01-18 10:09:26,success
DB0118,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=0,2019-01-18 10:09:26,failure
DB0118,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=6,2019-01-18 10:09:34,failure
DB0118,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=3,2019-01-18 10:09:37,failure
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/7774,2019-01-18 10:09:47,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/1598,2019-01-18 10:09:55,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/4794,2019-01-18 10:09:56,failure
DB0118,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=2&cookieSet=1,2019-01-18 10:09:57,failure
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/7750,2019-01-18 10:10:00,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/8605,2019-01-18 10:10:00,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/p649,2019-01-18 10:10:01,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/6815,2019-01-18 10:10:02,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/10423,2019-01-18 10:10:03,failure
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/9603,2019-01-18 10:10:10,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/9370,2019-01-18 10:10:11,success
DB0118,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=5&,2019-01-18 10:10:12,failure
DB0118,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=4&,2019-01-18 10:10:14,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/7774,2019-01-18 10:10:16,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/1598,2019-01-18 10:10:16,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-01-18 10:10:18,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-01-18 10:10:18,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/t005,2019-01-18 10:10:19,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/8605,2019-01-18 10:10:20,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/p649,2019-01-18 10:10:21,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/6815,2019-01-18 10:10:23,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-01-18 10:10:24,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/5040,2019-01-18 10:10:26,success
DB0118,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=1&,2019-01-18 10:10:26,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-01-18 10:10:28,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/7750,2019-01-18 10:10:29,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/9603,2019-01-18 10:10:30,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/9370,2019-01-18 10:10:31,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/3920,2019-01-18 10:10:32,failure
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-01-18 10:10:33,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/7371,2019-01-18 10:10:35,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789814537926,2019-01-18 10:10:36,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-01-18 10:10:36,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-01-18 10:10:38,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/t005,2019-01-18 10:10:39,failure
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789814425810_0019,2019-01-18 10:10:40,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9781848164123_bmatter,2019-01-18 10:10:41,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812812360_bmatter,2019-01-18 10:10:42,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-01-18 10:10:43,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/5040,2019-01-18 10:10:45,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/10619,2019-01-18 10:10:46,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-01-18 10:10:48,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789814307154_0001,2019-01-18 10:10:49,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_bmatter,2019-01-18 10:10:51,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_bmatter,2019-01-18 10:10:51,failure
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0007,2019-01-18 10:10:53,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-01-18 10:10:54,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/7371,2019-01-18 10:10:55,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789814632423_0006,2019-01-18 10:10:56,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_bmatter,2019-01-18 10:10:58,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_bmatter,2019-01-18 10:10:59,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0020,2019-01-18 10:11:01,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0019,2019-01-18 10:11:02,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0018,2019-01-18 10:11:03,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0017,2019-01-18 10:11:04,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789813140257_bmatter,2019-01-18 10:11:05,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0027,2019-01-18 10:11:07,success
DB0118,https://www.worldscientific.com/worldscibooks/10.1142/10619,2019-01-18 10:11:08,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0026,2019-01-18 10:11:10,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0025,2019-01-18 10:11:11,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0024,2019-01-18 10:11:12,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0023,2019-01-18 10:11:13,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0022,2019-01-18 10:11:14,failure
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_bmatter,2019-01-18 10:11:16,success
DB0118,https://www.worldscientific.com/doi/abs/10.1142/9789814280075_bmatter,2019-01-18 10:11:17,success
