MissionName,Url,AddTime,Statu
DB02211450,https://www.worldscientific.com/action/showPublications,2019-02-22 14:26:32,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/t005,2019-02-22 14:26:40,failure
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/5040,2019-02-22 14:26:59,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/9603?cookieSet=1,2019-02-22 14:27:10,failure
DB02211450,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=0&,2019-02-22 14:27:11,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/4794,2019-02-22 14:27:12,failure
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/8605,2019-02-22 14:27:14,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-02-22 14:27:16,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-02-22 14:27:16,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-02-22 14:27:17,success
DB02211450,https://www.worldscientific.com/series/100ygr,2019-02-22 14:27:19,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-02-22 14:27:20,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/7206,2019-02-22 14:27:23,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/6662,2019-02-22 14:27:24,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/7750,2019-02-22 14:27:25,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/p649,2019-02-22 14:27:26,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/10423,2019-02-22 14:27:28,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/6815,2019-02-22 14:27:31,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/5040,2019-02-22 14:27:33,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-02-22 14:27:35,success
DB02211450,https://www.worldscientific.com/action/showPublications?startPage=6&pageSize=20,2019-02-22 14:27:36,failure
DB02211450,https://www.worldscientific.com/action/showPublications?startPage=5&pageSize=20,2019-02-22 14:27:38,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/8605,2019-02-22 14:27:39,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-02-22 14:27:40,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-02-22 14:27:41,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-02-22 14:27:42,success
DB02211450,https://www.worldscientific.com/action/showPublications?startPage=4&pageSize=20,2019-02-22 14:27:44,failure
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-02-22 14:27:45,success
DB02211450,https://www.worldscientific.com/action/showPublications?startPage=3&pageSize=20,2019-02-22 14:27:46,failure
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/6662,2019-02-22 14:27:48,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/7750,2019-02-22 14:27:49,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/p649,2019-02-22 14:27:50,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/10423,2019-02-22 14:27:52,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/9370,2019-02-22 14:27:54,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/6815,2019-02-22 14:27:55,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0027,2019-02-22 14:27:55,failure
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-02-22 14:27:57,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0026,2019-02-22 14:27:58,success
DB02211450,https://www.worldscientific.com/worldscibooks/10.1142/5499,2019-02-22 14:27:59,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789814425810_0019,2019-02-22 14:28:00,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_bmatter,2019-02-22 14:28:03,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_bmatter,2019-02-22 14:28:04,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0020,2019-02-22 14:28:06,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0019,2019-02-22 14:28:07,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812792808_0018,2019-02-22 14:28:09,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_bmatter,2019-02-22 14:28:11,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812778925_bmatter,2019-02-22 14:28:11,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789814307154_0001,2019-02-22 14:28:12,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9781848164123_bmatter,2019-02-22 14:28:14,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789813209107_bmatter,2019-02-22 14:28:15,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789813209107_0010,2019-02-22 14:28:16,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812812360_bmatter,2019-02-22 14:28:18,success
DB02211450,https://www.worldscientific.com/doi/abs/10.1142/9789812812360_0008,2019-02-22 14:28:19,success
