MissionName,Url,AddTime,Statu
测试03,https://www.worldscientific.com/action/showPublications,2019-02-20 16:20:49,success
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=6,2019-02-20 16:20:51,failure
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=2,2019-02-20 16:20:57,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-02-20 16:21:13,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/t005,2019-02-20 16:21:16,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4794?cookieSet=1,2019-02-20 16:21:26,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9603,2019-02-20 16:21:30,success
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=5&,2019-02-20 16:21:32,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-02-20 16:21:32,success
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=4&,2019-02-20 16:21:33,success
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=3&,2019-02-20 16:21:34,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/4426,2019-02-20 16:21:36,failure
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=1&,2019-02-20 16:21:36,success
测试03,https://www.worldscientific.com/action/showPublications?pageSize=20&startPage=0&,2019-02-20 16:21:38,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-02-20 16:21:40,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/1598,2019-02-20 16:21:43,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7774,2019-02-20 16:21:43,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-02-20 16:21:43,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/t005,2019-02-20 16:21:45,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/8605,2019-02-20 16:21:47,success
测试03,https://www.worldscientific.com/series/100ygr,2019-02-20 16:21:48,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-02-20 16:21:49,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9603,2019-02-20 16:21:50,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/6662,2019-02-20 16:21:52,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5829,2019-02-20 16:21:53,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/3920,2019-02-20 16:21:57,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10279,2019-02-20 16:21:57,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9961,2019-02-20 16:21:58,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10617,2019-02-20 16:22:00,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10619,2019-02-20 16:22:01,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10622,2019-02-20 16:22:01,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/3965,2019-02-20 16:22:02,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5040,2019-02-20 16:22:04,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10051,2019-02-20 16:22:06,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10244,2019-02-20 16:22:06,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/7774,2019-02-20 16:22:08,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/8605,2019-02-20 16:22:09,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10219,2019-02-20 16:22:10,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814678308_bmatter,2019-02-20 16:22:12,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/5876,2019-02-20 16:22:12,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/6662,2019-02-20 16:22:13,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_bmatter,2019-02-20 16:22:14,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/3920,2019-02-20 16:22:15,failure
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10279,2019-02-20 16:22:17,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/9961,2019-02-20 16:22:18,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10617,2019-02-20 16:22:20,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812703408_0010,2019-02-20 16:22:21,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10622,2019-02-20 16:22:22,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10619,2019-02-20 16:22:25,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0027,2019-02-20 16:22:25,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0026,2019-02-20 16:22:26,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10244,2019-02-20 16:22:28,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812791368_0025,2019-02-20 16:22:29,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814425810_0019,2019-02-20 16:22:30,success
测试03,https://www.worldscientific.com/worldscibooks/10.1142/10219,2019-02-20 16:22:32,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789814425810_0018,2019-02-20 16:22:33,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812700988_bmatter,2019-02-20 16:22:34,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812778925_bmatter,2019-02-20 16:22:35,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0100,2019-02-20 16:22:37,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789812778925_0099,2019-02-20 16:22:38,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813200074_bmatter,2019-02-20 16:22:39,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813140592_bmatter,2019-02-20 16:22:41,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813226760_bmatter,2019-02-20 16:22:42,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813226760_0006,2019-02-20 16:22:43,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_bmatter,2019-02-20 16:22:45,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813226913_0036,2019-02-20 16:22:46,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_bmatter,2019-02-20 16:22:47,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0005,2019-02-20 16:22:48,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_bmatter,2019-02-20 16:22:51,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_0005,2019-02-20 16:22:51,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_0004,2019-02-20 16:22:52,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813147461_bmatter,2019-02-20 16:22:54,failure
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813147461_0005,2019-02-20 16:22:55,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813147461_0004,2019-02-20 16:22:56,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813147461_0003,2019-02-20 16:22:58,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813147461_0002,2019-02-20 16:23:00,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813147461_0001,2019-02-20 16:23:01,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813147461_fmatter,2019-02-20 16:23:03,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_0003,2019-02-20 16:23:03,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_0002,2019-02-20 16:23:04,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_0001,2019-02-20 16:23:05,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813200128_fmatter,2019-02-20 16:23:07,success
测试03,https://www.worldscientific.com/doi/abs/10.1142/9789813226821_0004,2019-02-20 16:23:08,success
